timestamp,open,high,low,close,Date,c,ccy,LogReturn
2006-02-14,7.7596,7.7615,7.7585,7.7606,2006-02-14,7.7606,HKD,0.00010309012663434203
2006-02-15,7.7604,7.7623,7.7592,7.7613,2006-02-15,7.7613,HKD,9.019514369690285e-05
2006-02-16,7.7611,7.7615,7.7589,7.7603,2006-02-16,7.7603,HKD,-0.00012885269577678216
2006-02-17,7.7605,7.7609,7.7598,7.7607,2006-02-17,7.7607,HKD,5.1543070689774595e-05
2006-02-20,7.7591,7.761,7.7583,7.7605,2006-02-20,7.7605,HKD,-2.5771203258528885e-05
2006-02-21,7.7601,7.762,7.7592,7.7613,2006-02-21,7.7613,HKD,0.00010308082834553645
2006-02-22,7.7615,7.7622,7.7597,7.7607,2006-02-22,7.7607,HKD,-7.730962508700756e-05
2006-02-23,7.7607,7.7615,7.7579,7.7589,2006-02-23,7.7589,HKD,-0.0002319647423991711
2006-02-24,7.759,7.7604,7.7558,7.7587,2006-02-24,7.7587,HKD,-2.577718203999879e-05
2006-02-27,7.759,7.76,7.7567,7.7585,2006-02-27,7.7585,HKD,-2.577784652002535e-05
2006-02-28,7.7583,7.759,7.7569,7.7578,2006-02-28,7.7578,HKD,-9.022769609723369e-05
2006-03-01,7.7583,7.7586,7.7551,7.7569,2006-03-01,7.7569,HKD,-0.00011601900146418487
2006-03-02,7.7571,7.7589,7.7558,7.757,2006-03-02,7.757,HKD,1.2891664894265631e-05
